seller_id,seller_city,seller_state,total_orders,total_units_sold,total_revenue,total_freight,avg_product_price,avg_review_score,avg_delivery_days
7e3dde9ffba72d5340f9aaf09b4424be,cambe,PR,1,1,220.0,22.03,220.0,1.0,
7e3f87d16fb353f408d467e74fbd8014,sao paulo,SP,92,94,4754.99,1438.71,50.59,4.13,12.53
7e79d65b5c6f1f544b7daea036acf720,sao caetano do sul,SP,4,4,517.8,62.09,129.45,4.5,8.5
7e93a43ef30c4f03f38b393420bc753a,barueri,SP,336,340,176431.87,6322.18,518.92,4.21,11.27
7e959205cebc10adefcb331f934238a4,sao paulo,SP,2,2,513.9,32.65,256.95,1.0,
7ea5bfa6c340f58f8e71fc1f0412b0d6,belo horizonte,MG,98,104,11002.89,1660.99,105.8,4.08,12.62
7ecd59e5e20407131822c1a68ac59c1f,brasilia,DF,24,29,1466.71,587.81,50.58,4.48,17.31
7ecef8194babfec876ca720714327841,campinas,SP,7,8,990.5,123.76,123.81,4.25,9.13
7f02656561b680def9986c0795a8a080,sao paulo,SP,2,2,84.0,27.83,42.0,3.0,14.0
7f152321c60a266edc53af1925ef96c1,criciuma,SC,20,20,3919.8,552.12,195.99,3.8,23.35
7f2617c58d5d06806987308b45654351,sao paulo,SP,22,23,3656.8,326.47,158.99,3.87,12.26
7f35f9daf223da737b78738fbae4d977,valinhos,SP,5,5,252.0,101.01,50.4,4.0,7.8
7f40d06aa0b5f1aa4f41af8c0480e2ef,rio claro,SP,6,6,1309.94,125.68,218.32,4.83,4.17
7f5e4d5efad7e44b91115dd1decb65f3,jacarei / sao paulo,SP,3,9,179.9,77.42,19.99,5.0,5.11
7f7b8245c336066a1f9933c359f11d77,mogi mirim,SP,38,43,2094.36,535.87,48.71,4.56,7.91
7fc87cc3e89b3d1d5cabdca32f8485aa,guarulhos,SP,14,14,2153.9,681.92,153.85,3.57,19.5
7fdb0720c8d7c9075538b365dc8c3a22,toledo,PR,9,10,1804.0,484.31,180.4,2.4,17.4
7fe21dd00d2f4943ae09525efa2fd674,rio de janeiro,RJ,4,4,299.6,57.36,74.9,3.0,7.0
7ff588a03c2aeae4fbd23f9ae64b760d,guarulhos,SP,14,16,1182.2,221.18,73.89,4.69,4.94
800214c63934acd05d47e84214db8ba8,jaragua do sul,SC,4,4,259.6,61.74,64.9,5.0,11.67
80146bc52c4f6af5239b23de2a20262b,taboao da serra,SP,1,2,27.1,49.68,13.55,3.0,
804287717b9156fb7a787acd9af4fac1,maringa,PR,1,1,18.8,15.1,18.8,5.0,9.0
8060d731897e33b5c5ae575ce1e209e1,blumenau,SP,5,5,199.5,91.45,39.9,4.8,7.6
808d4348b916efa08e766ebad39f61eb,sao paulo,SP,21,21,731.1,283.82,34.81,4.43,7.85
8090490573c6c0aa343a7231ebcb8c86,sao paulo - sp,SP,26,26,3871.12,426.91,148.89,4.19,10.0
809413606dbfe5deefd2db646693ef67,sao paulo,SP,3,5,196.68,50.37,39.34,4.2,8.0
80ceebb4ee9b31afb6c6a916a574a1e2,londrina,PR,1,1,6729.0,193.21,6729.0,,21.0
80cfd480be3eb6d6267139f5cb793555,sao paulo,SP,1,1,99.9,26.44,99.9,4.0,14.0
80e6699fe29150b372a0c8a1ebf7dcc8,pinhais,PR,98,100,11441.56,2713.34,114.42,4.29,11.48
80f2cf9abf6b5a0e5c612b5eea6646e6,sao jose do rio preto,SP,7,7,766.08,288.7,109.44,4.43,10.5
8132b9bd16876e1b0f8808d43825dd48,florianopolis,SC,2,3,727.9,41.04,242.63,2.33,17.0
813348c996469b40f2e028d5429d3495,jundiai,SP,179,202,11205.83,3594.6,55.47,4.0,10.18
81336a0f57a33776419727a300249e90,sao carlos,SP,16,19,1374.85,296.03,72.36,3.68,17.56
8160255418d5aaa7dbdc9f4c64ebda44,ibitinga,SP,385,431,47017.69,7853.81,109.09,3.83,16.69
817245bcc3badd82bbd222e0366951a6,bauru,SP,29,45,5580.5,722.58,124.01,4.07,10.89
81783131d2a97c8d44d406a4be81b5d9,sorocaba,SP,13,15,1782.54,195.04,118.84,3.43,7.0
817f85dbb65aa3e70831d90fe75cdf89,tiete,SP,11,11,1552.27,231.62,141.12,4.55,18.09
8185694b58b2ba6de20fd41ae608bbea,tabao da serra,SP,8,8,1372.3,230.27,171.54,4.5,11.13
818d28f936e791926d33bcb6ee94ef79,sao paulo,SP,5,5,139.5,77.2,27.9,4.0,13.0
81a1104df0f08b59c68aa5b03cfe398e,sao jose dos pinhais,PR,73,73,9420.88,1814.39,129.05,4.27,12.79
81ed90f07c0bacb7594940ba2ef676aa,divinopolis,MG,2,2,223.9,33.56,111.95,4.5,16.0
81f89e42267213cb94da7ddc301651da,presidente prudente,SP,46,52,3955.0,766.18,76.06,3.54,7.56
820c7c9eaf76d2b226b6c242bcf3f34d,sao paulo,SP,1,1,559.0,18.0,559.0,4.0,18.0
820cc752a266cdc6c1a1e61dd4583330,maringa,PR,15,15,2802.8,275.97,186.85,4.13,13.87
821fb029fc6e495ca4f08a35d51e53a5,sao paulo,SP,28,29,19187.42,1552.83,661.64,3.43,16.28
822166ed1e47908f7cfb49946d03c726,tres rios,RJ,69,108,3714.83,1821.12,34.4,3.92,13.77
822b63912576852aea9a8436d72317b7,mogi guacu,SP,8,9,4905.69,191.38,545.08,4.0,21.43
822bad9bc42b51213ba522fe87b7ab5d,balneario camboriu,SC,18,18,5160.0,527.34,286.67,4.11,26.61
827f8f69dfa529c561901c4f2e0f332f,curitiba,PR,91,104,3408.39,1595.57,32.77,4.26,13.23
82921991ff5b557b045605b8bbf08d49,sao paulo,SP,1,1,18.9,18.23,18.9,5.0,4.0
82bd0703a4aefd6b599e5bfdaed378fb,marilia,SP,21,24,2692.28,392.56,112.18,3.67,12.22
82cb9f452fe8334df74b22d37824b431,caxias do sul,RS,14,18,838.2,317.06,46.57,4.72,8.94
82e0a475a88cc9595229d8029273f045,sao paulo,SP,42,80,10930.02,1485.9,136.63,3.35,15.32
830379336fad8c6f3b15a4a3ddb5c66e,sao paulo,SP,2,4,268.0,170.38,67.0,4.5,6.0
83353a83fd769dfafa4f21a72b15e3e5,sao paulo,SP,5,5,579.5,94.83,115.9,3.8,18.6
834f3294fba9f932f56edc879193f925,araraquara,SP,66,66,39907.5,4299.92,604.66,4.55,14.18
834f8533b2ecb6598dd004ff3de7203a,sao paulo,SP,43,47,4538.29,958.02,96.56,3.72,14.96
835f0f7810c76831d6c7d24c7a646d4d,sao paulo,SP,44,50,5130.0,964.03,102.6,3.3,18.42
83645b1645cdee8953ee54c29ceed564,santa terezinha de itaipu,PR,14,14,978.9,266.2,69.92,4.43,10.21
8378eb36b6b70c5734e83ad7b8cdc3b7,itajai,SC,7,13,1714.8,241.87,131.91,3.77,20.0
83a75eea11694e36e56dd0cb2240229a,amparo,SP,3,3,487.0,42.47,162.33,5.0,4.0
83b08de96980757220871b31bf6cffca,rio de janeiro,RJ,5,7,1304.17,454.21,186.31,4.29,13.0
83c465a786b06574376909b35ef6752a,sao carlos,SP,3,3,281.4,49.06,93.8,5.0,5.33
83c8aafbefb034674a70de0eac5b8954,francisco beltrao,PR,2,2,134.9,50.97,67.45,5.0,5.5
83d458c0d6d4f94295d63f091460bd60,vila velha,SP,1,1,89.9,15.84,89.9,5.0,
83d7070a0b9a8b4625fa8682b819fabb,cotia,SP,2,2,694.77,127.63,347.39,1.0,
83deb69e889cf80f82be1dc6d5f2d486,florianopolis,SC,40,42,5363.01,913.64,127.69,4.36,15.74
83e197e95a1bbabc8c75e883ed016c47,mage,RJ,47,55,6693.69,986.37,121.7,4.75,10.52
83f2b4881141ce3fcd4e985125d3279e,ribeirao preto,SP,3,3,60.7,40.68,20.23,5.0,18.0
8444e55c1f13cd5c179851e5ca5ebd00,congonhal,MG,99,109,22873.21,2078.06,209.85,3.07,21.21
845e8036c3f7bf62099352f5ed910240,rio de janeiro,RJ,21,24,1584.6,460.64,66.03,3.83,8.29
8476243f92442881ddd5b578975cf115,campo bom,RS,12,12,7838.0,275.03,653.17,4.08,17.25
84c945f15571830c1a91a33978e94009,sao paulo,SP,2,2,51.98,26.06,25.99,4.5,9.5
84deb808079d1be601c209c1e771b1cc,curitiba,PR,2,2,34.93,23.21,17.47,5.0,7.5
8501d82f68d23148b6d78bb7c4a42037,blumenau,SC,1,1,19.7,10.96,19.7,1.0,
85044848b1b767db2a4a58526adef4b4,osasco,SP,4,4,240.6,64.91,60.15,3.25,8.75
850857dfac77488c307e2b1cbd84ab5a,cascavel,PR,1,1,1599.0,39.72,1599.0,5.0,3.0
850913d59ce317156b00f3705f1c3edb,atibaia,SP,32,34,2690.0,580.96,79.12,3.35,13.33
850f4f8af5ea87287ac68de36e29107f,sao paulo,SP,187,192,45355.36,3114.41,236.23,4.29,10.08
851773c885feb5e2da3b4f82bc2b17ce,lencois paulista,SP,10,10,585.3,251.83,58.53,4.2,16.6
855668e0971d4dfd7bef1b6a4133b41b,itatiba,SP,312,327,32208.16,7797.2,98.5,3.72,16.05
8581055ce74af1daba164fdbd55a40de,guarulhos,SP,387,435,64925.3,9659.0,149.25,4.23,12.83
85cc55e048b6bcc90c75afe7f0e72f72,barra mansa,RJ,9,9,308.28,193.48,34.25,4.44,13.0
85d9eb9ddc5d00ca9336a2219c97bb13,belo horizonte,MG,509,522,15415.24,8614.34,29.53,4.17,14.72
85e7c62c1d6ea078c3897424f867a7c8,itapema,SC,2,2,60.0,27.7,30.0,4.5,8.0
85ecf03781da592876b7844acc1b729f,sao paulo,SP,2,2,251.0,43.9,125.5,4.5,15.5
8602a61d680a10a82cceeeda0d99ea3d,sao paulo,SP,17,19,826.99,252.91,43.53,4.47,7.47
8603f0038fe0e52fedd3382d266723de,garopaba,SC,10,10,2355.0,490.12,235.5,4.4,21.2
8629a7efec1aab257e58cda559f03ba7,goiania,GO,1,1,45.22,18.89,45.22,1.0,59.0
8629c241b3622ac12cd4118afdc8d394,ribeirao preto,SP,13,13,1167.66,334.36,89.82,4.08,15.0
863d2ebcd347ce4922de7a0f9a5581d6,rio de janeiro,RJ,18,19,1382.36,308.81,72.76,3.95,11.61
8648b1e89e9b349e32d3741b30ec737e,jacarei,SP,95,103,7442.55,1503.5,72.26,4.03,9.14
86649b1632b1c0e6c0bcb2c90a8b75d8,medianeira,PR,1,1,59.99,17.67,59.99,1.0,
866558b3bccef2dbc6d29a2b5995016f,arapongas,PR,5,6,1519.4,351.35,253.23,4.67,12.0
86bb7c4b535e49a541baf3266b1c95b1,franca,SP,16,16,8162.4,324.82,510.15,3.2,20.06
86bf77bdb52e615674772d5817c6212f,viamao,RS,4,5,281.8,97.58,56.36,4.8,7.6
86ccac0b835037332a596a33b6949ee1,blumenau,SC,180,210,16619.93,3968.67,79.14,4.0,11.8
86ff3eaef0267069cc891a2ed9d10a17,palhoca,SC,7,7,409.75,140.61,58.54,4.71,8.71
870d0118f7a9d85960f29ad89d5d989a,pocos de caldas,MG,45,61,3157.2,1270.83,51.76,4.02,14.9
87142160b41353c4e5fca2360caf6f92,porto alegre,RS,305,339,31095.98,7218.33,91.73,4.36,10.73
8759e7aedd644f487315e5860962f162,santo andre,SP,3,3,627.0,166.34,209.0,3.67,32.67
876182d1918783bbe15233febfbd4926,sao paulo,SP,3,3,120.27,34.73,40.09,4.0,9.33
87b4428a334b8f676fd9a7f3bf544fb5,guaimbe,SP,1,1,29.99,18.99,29.99,5.0,7.0
87b740daf17b5d1be335a64164ec6842,suzano,SP,13,13,14699.87,1482.51,1130.76,3.31,18.18
87d30a6a0cbf89356e49324971ab1d24,sao paulo,SP,17,17,2134.13,215.78,125.54,4.35,11.24
87d3c3aeb3ead335511b3ce315eb341e,sao paulo,SP,15,15,749.35,213.71,49.96,3.5,6.47
87d73636a3acf123e842bb890a4db036,nhandeara,SP,1,1,269.9,43.71,269.9,5.0,13.0
87e24fc7052259b1f7f607d61c10d8be,sao paulo,SP,8,8,7473.49,236.37,934.19,3.5,15.14
87f3e35268860433e13d577825aada95,bom jesus dos perdoes,SP,3,3,161.7,41.78,53.9,1.0,52.0
880ce4951cf857ab1d9e0b75c1d856f4,belo horizont,MG,1,1,178.9,18.82,178.9,5.0,15.0
880eda903e719a5f179f7e9fceb3a69d,ipua,SP,1,1,249.0,42.72,249.0,1.0,
883dd81e82754ac2c65e9790a7db8c9a,curitiba,PR,5,5,319.5,74.96,63.9,4.4,7.2
88460e8ebdecbfecb5f9601833981930,maringa,PR,248,302,31546.55,4996.55,104.46,3.36,18.23
888faa8bfb0b159c37de6d898b961c31,braco do norte,SC,19,23,2418.3,526.7,105.14,3.87,8.26
889009a0ed0bb52c87819941192931b8,lencois paulista,SP,1,1,89.9,33.08,89.9,4.0,12.0
88ae906ea2acf6971f26c3e8b7cb4357,sao paulo,SP,3,3,246.0,42.01,82.0,3.33,15.0
88af55b4a7ca402b27df16f7c7c9b5d2,taboao da serra,SP,1,1,130.0,11.52,130.0,1.0,
88cd3681e0a2ba85e190f7d817629c4c,brusque,SC,1,1,180.0,19.36,180.0,4.0,7.0
88cf19ec1fc2c58f161aee259d57142c,sao carlos,SP,14,14,1372.97,234.71,98.07,4.5,6.36
88ef59b51bdaa941d10a853429f2b6ce,guaratuba,PR,2,2,252.9,41.8,126.45,2.0,6.0
891071be6ba827b591264c90c2ae8a63,sao paulo,SP,92,98,4177.28,1277.07,42.63,3.7,13.19
8931a84a914b3fe9b1ddaa4d704947ca,sao paulo,SP,29,32,4668.3,424.59,145.88,3.77,13.03
8936ba0de1073ee888cb3185ae5dc661,sao paulo,SP,1,1,389.99,22.22,389.99,5.0,13.0
897060da8b9a21f655304d50fd935913,ribeirao preto,SP,317,430,23023.92,6863.55,53.54,3.39,14.8
89757206b887aed36f3e18d858460fea,sao paulo,SP,2,2,120.5,55.64,60.25,5.0,9.5
89a51f50b8095ea78d5768f34c13a76f,brasilia,DF,10,11,677.16,177.1,61.56,4.73,7.36
89ad3263c0931c47f976d7c5778e60f6,sao paulo,SP,6,6,568.2,131.54,94.7,4.17,6.5
89bc797e2e29667aa035d4368f9b7f92,sao paulo,SP,17,20,407.3,252.15,20.37,3.75,15.16
89c127985a8b130cfa45c1d36764017a,osasco,SP,7,7,1419.57,120.63,202.8,3.0,10.83
89d9a386b0b6e5fc8403071b03f7206a,sao paulo,SP,2,5,167.0,68.25,33.4,3.4,13.8
89dda63a3c907c468ec88c310ed91213,maua/sao paulo,SP,2,2,734.99,42.14,367.5,3.0,25.0
89de2d6f23e9746ff309705b23581faa,londrina,PR,8,8,340.0,160.08,42.5,2.71,9.5
89f69225956f951295ca4c7fb1266553,vassouras,RJ,11,12,1041.3,277.41,86.78,4.33,9.83
8a130737016f838139d31878787a39c9,sao paulo,SP,56,62,4222.03,842.29,68.1,4.35,10.19
8a1ff5c35f6595a73fef4c7b96e4908a,sao  jose dos pinhais,PR,2,2,1598.0,284.8,799.0,5.0,10.0
8a207b6080964f3c1fc9d35bd6096ba4,jaci,SP,2,3,553.7,176.34,184.57,5.0,21.33
8a2d12a90e92f012ce5226fc6592b653,curitiba,PR,18,18,1594.65,338.97,88.59,4.59,9.11
8a32e327fe2c1b3511609d81aaf9f042,sao paulo,SP,132,180,6429.01,2363.03,35.72,3.78,9.09
8a40ae794fa3f9892cee24bd5af0488b,curitiba,PR,6,6,739.85,206.41,123.31,3.17,27.83
8a43128d7f9a3db592b866e6861a6cce,sao paulo,SP,3,4,990.6,67.89,247.65,2.0,6.5
8a432f4e5b471f8da497d7dc517666e2,presidente prudente,SP,95,106,7555.0,1965.11,71.27,4.2,7.92
8a87611c08849ffeeccab52aa798b6c7,curitiba,PR,13,14,2369.8,485.32,169.27,2.64,9.0
8a8835a43bda99fd37310ad76c457510,sao caetano do sul,SP,2,3,224.34,34.2,74.78,4.33,6.67
8a9260f2b0340411d6d2a56bcf4f7378,contagem,MG,8,9,1256.0,140.94,139.56,4.78,9.11
8ab42aa58097fd4668d60cc648225d5f,goiania,GO,20,26,2616.75,593.64,100.64,4.15,11.15
8ae520247981aa06bc94abddf5f46d34,navegantes,SC,65,65,16320.99,1445.35,251.09,4.45,10.88
8b11118053756a9a2932f447e11fc1b5,igaracu do tiete,SP,1,1,79.99,11.17,79.99,3.0,12.0
8b181ee5518df84f18f4e1a43fe07923,goioere,SP,1,1,27.9,27.08,27.9,5.0,14.0
8b2492b7ff4468839593fafeed55bad9,sao goncalo,RJ,29,45,3660.08,676.18,81.34,3.89,14.89
8b28d096634035667e8263d57ba3368c,sao jose dos campos,SP,143,155,9375.7,2591.45,60.49,3.86,14.21
8b2d4ab22f42c5cfc338b846decfda60,fazenda rio grande,PR,6,9,458.0,185.32,50.89,4.78,12.56
8b321bb669392f5163d04c59e235e066,sao paulo,SP,943,1018,17535.69,14156.36,17.23,4.0,12.54
8b655f0855926bcb49f5835d38dfddf6,osasco,SP,5,5,1089.5,73.31,217.9,4.8,5.6
8b87cd0d43d49b9bdf40f56229364d59,sao paulo,SP,5,5,1552.9,301.0,310.58,2.6,15.0
8b8cfc8305aa441e4239358c9f6f2485,londrina,PR,15,15,11892.0,1218.7,792.8,4.2,12.53
8b9d6eec4a7eb7d0f9d579ce0b38324d,mesquita,RJ,49,53,4232.54,1684.44,79.86,4.06,9.98
8bb48dc19fccaa8613b6229bf7f452a2,assis,SP,82,95,4190.72,1857.4,44.11,4.34,11.2
8bd0e3abda539b9479c4b44a691be1ec,tres de maio,RS,7,13,596.55,248.79,45.89,1.69,23.0
8bd0f31cf0a614c658f6763bd02dea69,sao paulo,SP,33,35,4455.34,967.98,127.3,4.21,10.14
8bdd8e3fd58bafa48af76b2c5fd71974,sao paulo,SP,11,11,2324.82,190.73,211.35,4.55,10.33
8c0de775f52fe41590b376a3b7c50f68,sumare,SP,9,9,672.7,135.33,74.74,3.89,6.13
8c16d1f32a54d92897cc437244442e1b,blumenau,SC,108,118,5642.6,2112.07,47.82,4.33,10.91
8c351ed7c326c62123318f4f3246e906,praia grande,SP,2,2,114.9,35.76,57.45,5.0,10.0
8c3b533c63cca56240f94f1e3a6b18ef,belo horizonte,MG,5,8,3312.16,989.61,414.02,1.33,48.8
8c5e007d7bd5693fa1386ffefbc99f6c,indaiatuba,SP,9,24,1029.11,378.3,42.88,4.17,11.88
8c91bfea4263b8fba54081460693e2a1,horizontina,RS,2,2,739.0,46.75,369.5,5.0,12.5
8c9348f33ae3dada25c99c99ade2af78,carapicuiba,SP,2,2,312.99,51.94,156.5,5.0,10.0
8ca1551acf9832a4cf467bbbac15851f,campo largo,PR,11,12,2176.4,266.54,181.37,3.67,15.75
8ca5b19e0263150d2c57afdde2b3d011,maua,SP,3,4,180.6,44.08,45.15,4.75,5.25
8cb7c5ddf41f4d506eba76e9a4702a25,anapolis,GO,2,2,138.0,44.37,69.0,3.0,16.0
8cbac7e12637ed9cffa18c7875207478,jaragua do sul,SC,67,82,2990.98,1663.37,36.48,4.15,13.46
8cc6a0e5738e61a87b03c78b2ba9db4b,andradas,MG,24,26,13312.4,525.82,512.02,4.15,16.88
8ccf3cf69651cc1d8a02c8bfaf3b8568,rio claro,SP,2,2,250.0,38.63,125.0,3.5,26.0
8cf21434553b02cbd37c0bbd07e041b0,sao jose,SC,2,2,94.98,67.15,47.49,2.5,11.0
8d46553a36e68f95350a200c12f8f2e2,campinas,SP,13,16,746.6,223.0,46.66,3.13,17.0
8d79c8a04e42d722a75097ce5cbcf2ef,caucaia,CE,27,28,2777.72,757.44,99.2,4.46,19.59
8d899e15a5925f097cca50faa49b15e3,sao roque,SP,4,10,645.0,150.98,64.5,2.5,7.5
8d92f3ea807b89465643c219455e7369,sao paulo,SP,3,8,121.2,131.57,15.15,1.0,42.13
8d956fec2e4337affcb520f56fd8cbfd,sao bernardo do campo,SP,211,228,11015.19,3327.95,48.31,4.19,9.28
8daab2245ebdc277c51098d01c5ad8ef,sao paulo,SP,16,16,1604.59,284.05,100.29,4.63,9.88
8dd386be0767c330276ea6a3f96532d3,paulo lopes,SC,1,2,89.98,44.5,44.99,5.0,11.0
8de8fe3af4449ed695d2434c933ed73e,sao paulo,SP,1,1,2090.0,65.35,2090.0,5.0,10.0
8def3db7f272735afb2ecd03aeca09a7,rio de janeiro,RJ,2,2,196.0,33.64,98.0,5.0,2.5
8dfbc5ff27df12f6cef751d3b9554222,curitiba,PR,4,4,226.0,90.12,56.5,4.5,10.0
8e29d051f810eb22959ede205b462b9f,mirassol,SP,2,2,599.8,213.48,299.9,4.0,31.5
8e2b3afb420011ef0c88c9d5f11ea526,campinas,SP,11,11,1384.5,147.93,125.86,4.27,10.64
8e34331b7eedd03be4e5d965c1956225,sao paulo,SP,5,5,145.0,65.44,29.0,4.8,13.8
8e4f041ff58e7845456d3482524014b3,porto alegre,RS,2,2,133.8,48.59,66.9,3.0,24.0
8e670472e453ba34a379331513d6aab1,juiz de fora,MG,1,1,975.0,108.96,975.0,1.0,86.0
8e6cc767478edae941d9bd9eb778d77a,araguari,MG,106,114,6830.58,2284.83,59.92,3.89,16.47
8e6d7754bc7e0f22c96d255ebda59eba,sao jose dos campos,SP,85,130,14497.27,1715.24,111.52,2.97,14.02
8e8a7ce9f2f970dc00e2acf6f6e199f6,sao goncalo,RJ,65,66,9101.0,1183.82,137.89,4.03,12.09
8ea394aed8138685abe1eb9f25e1021d,sorocaba,SP,2,2,1340.0,77.6,670.0,4.0,11.0
8eb88b0acb3f90a717ad659221471fa7,cacador,SC,2,2,119.8,40.87,59.9,4.5,12.0
8ec76bb0965af3f007692b26fa9d6623,criciuma,SC,1,1,1999.0,29.75,1999.0,5.0,11.0
8ed8ea9a57c862f2c18c2fe41f601d56,blumenau,SC,19,19,3831.9,731.07,201.68,4.47,8.58
8f0fbe2cd4d472157dc1cdef6edecaa9,sao paulo,SP,2,2,71.88,22.88,35.94,3.0,7.5
8f119a0aee85c0c8fc534629734e94fd,barueri,SP,77,83,3733.68,1092.77,44.98,4.22,9.88
8f2b51a30523cdecddc2f179f351c7d6,sao paulo,SP,7,8,1027.9,148.33,128.49,3.88,13.25
8f2ce03f928b567e3d56181ae20ae952,pirituba,SP,153,175,21712.9,3837.11,124.07,4.06,14.3
8f54d64f28a993550aa7943f12572959,ipatinga,MG,15,16,2755.5,377.62,172.22,3.81,13.88
8f580d36c1e9d6fbce95283403c7d447,ribeirao preto,SP,8,8,4813.25,180.15,601.66,4.38,12.25
8f78f0903005064036736c7173a5c2ed,tiradentes,MG,13,21,2113.7,632.25,100.65,3.48,18.19
8fb67a334bacec338885b4e9e1708073,toledo,PR,1,1,59.9,38.52,59.9,5.0,8.0
8fb791022c1fc8909664f48ab7dc636d,sao paulo,SP,5,5,8119.95,363.4,1623.99,4.2,5.6
8fbd63429be6d3e5e6d1a709b6464802,santo andre,SP,6,8,1061.4,179.57,132.68,4.63,8.13
8fbe2ee446b97e128471be4ce983dc0d,sorocaba,SP,3,3,148.5,40.0,49.5,3.0,7.67
8fd3b4468f6425810648177996c14cbd,sao jose do rio preto,SP,1,1,354.9,21.67,354.9,5.0,10.0
8fdca8e349553f99bc738833a62c8802,sao paulo,SP,22,29,989.34,380.88,34.12,4.36,10.38
8fe8786ee000001ab51d030dfd4a7bf1,paulo lopes,SC,5,5,2255.0,201.44,451.0,4.6,15.8
8fec2e460530482132c436cfb5439925,laranjal paulista,SP,3,5,468.46,80.15,93.69,3.8,32.2
8ff1a9df749e454105c55cda13e79143,marilia,SP,13,14,1400.6,277.21,100.04,3.73,12.5
8ff38bc3969e67c36c48343a07090f66,sao paulo,SP,2,8,3472.0,387.56,434.0,2.5,16.5
8fff28c4263ddec387f28d237fb42773,sao paulo,SP,4,6,339.4,82.28,56.57,3.67,7.75
900ba814c251a692506d7834c1218441,salto,SP,88,88,29099.69,2368.25,330.68,4.19,12.37
901b460cdce0c64e471230d7f2f9f3a3,porto alegre,RS,5,5,1904.0,108.56,380.8,4.4,15.2
902c99f1ac505c0d18778b61bcd636f7,mogi guacu,SP,4,4,157.96,100.16,39.49,4.0,5.0
903037660cf848a717166eb7a06d616e,sao paulo,SP,45,60,7991.51,1091.77,133.19,3.77,11.58
90b36c5aeb728d5504a39f435bef0c5f,conchal,SP,5,7,207.86,132.37,29.69,3.29,11.5
90b57083da5d803237da74daec6dcb2b,curitiba,PR,2,2,206.9,34.31,103.45,5.0,7.5
90d4125885ab6c86e8820a722be71974,taboao da serra,SP,3,5,1299.55,43.4,259.91,1.0,
910a922b426b7ff95eaee129ad6c0e1f,sao jose do rio preto,SP,2,2,119.8,31.16,59.9,5.0,15.0
913fd0ebba70bb919f7254a02239173c,blumenau,SC,1,1,159.9,19.22,159.9,1.0,13.0
9140bd1d9de28b197dce077bdd687438,amparo,SP,6,8,1258.87,184.06,157.36,4.13,5.13
9140ef75cc8211c4035935e80e567204,maringa,PR,1,1,49.9,22.28,49.9,5.0,12.0
91543f9849d68d023e17194926598543,blumenau,SC,4,6,834.0,266.57,139.0,4.33,10.83
916748bc99315c2d202898ae58b1617e,sorocaba,SP,25,32,369.4,377.11,11.54,4.34,10.44
916c9de0b5ad957346eeeb12f332687e,curitiba,PR,23,28,5480.25,493.53,195.72,4.39,8.11
918717417d88a9f9ae9735567e6c7682,sao paulo,SP,4,4,345.7,43.52,86.43,5.0,8.25
918f6fbcf3ab724d805867303e593a1b,valinhos,SP,2,3,79.7,32.88,26.57,4.33,5.67
9198786624eaeb375793215cad26cfa6,rodeio,SC,9,10,908.3,210.07,90.83,3.9,12.44
91f0eec23d4a61d7d7caeefa3f0ad1ca,tubarao,SC,11,11,2190.8,354.46,199.16,3.55,25.91
91f5779a8731baca4809fdeade81803f,barra mansa,RJ,6,6,1971.46,145.63,328.58,3.83,16.17
91f848e9f4be368f4318775aac733370,sao paulo,SP,63,73,5932.6,1235.56,81.27,4.27,10.43
9200e6ce317b67196b6b0bad4d4bd567,rio de janeiro,RJ,1,1,36.9,14.52,36.9,3.0,16.0
921323538c9f1c4e816f2720eac02bea,sao paulo,SP,15,17,1401.84,240.36,82.46,4.0,7.88
9261d76c62caaf0b24677c2ceb7f8f20,palhoca,SC,6,7,968.7,247.54,138.39,3.71,7.57
92992bec39dde5766f590d3b1f46d465,sao paulo,SP,1,1,109.0,12.67,109.0,1.0,
929f342384a6607afe143d789ade1316,londrina,PR,4,4,209.4,63.36,52.35,5.0,4.5
92c8bc6e8f925792247656fed09aad65,sao paulo,SP,3,3,259.7,39.87,86.57,2.33,13.5
92d14edfb62ee5ae7fdff70b0f4e7233,sao bernardo do campo,SP,8,13,322.0,165.65,24.77,2.77,6.69
92eb0f42c21942b6552362b9b114707d,sao paulo,SP,341,365,6548.63,4944.04,17.94,3.93,13.46
9315e491484b1b0081ca166fc164108d,londrina,PR,1,1,29.99,30.41,29.99,3.0,7.0
933446e9a59dece7ae9175103820ca8f,curitiba,PR,2,3,381.39,57.46,127.13,2.33,24.0
934ed5cd1b9c1c7382d0a94a94b9e639,curitiba,PR,1,1,125.85,26.62,125.85,5.0,13.0
939e6227d6964a11a70aa91243e418f2,conselheiro lafaiete,MG,4,4,425.0,63.25,106.25,4.25,5.25
939f6e231201f26803cb5c3a3d2940b3,bauru,SP,3,4,130.6,95.02,32.65,4.75,10.0
93b9a99027bd8bd6af682aff18dd19bf,mairipora,SP,20,21,1953.0,467.11,93.0,4.1,11.2
93bef6edaa84956e8e575016449b6351,sao paulo,SP,1,1,115.0,14.56,115.0,5.0,10.0
93dc87703c046b603023e75222018b45,belo horizonte,MG,35,36,8517.35,688.94,236.59,4.0,19.68
94144541854e298c2d976cb893b81343,viamao,RS,68,76,17286.28,1429.37,227.45,4.33,12.3
941554c5757b73ba0e50aa7732310afc,sao paulo,SP,3,4,107.69,58.66,26.92,4.5,7.75
94165aea8a35c3c21499cbcae239b16c,uberlandia,MG,1,1,180.0,16.11,180.0,2.0,6.0
